Subject	Regulate	Score	Group
Subject4	Microbe13	0.049853562207169265	Metabolite
Subject5	Microbe13	0.04884251435775316	Metabolite
Subject6	Microbe13	0.049587267272683	Metabolite
Subject7	Microbe13	0.049612265966138304	Metabolite
Subject8	Microbe13	0.0464425622897272	Metabolite
Subject9	Microbe13	0.04664967013435589	Metabolite
Subject10	Microbe13	0.048235423260777024	Metabolite
Subject11	Microbe13	0.0481704600716642	Metabolite
Subject12	Microbe13	0.05116524213892382	Metabolite
Subject13	Microbe13	0.047421230884065683	Metabolite
Subject14	Microbe13	0.0458635905205417	Metabolite
Subject15	Microbe13	0.04856691657787892	Metabolite
Subject16	Microbe13	0.04495390917830699	Metabolite
Subject17	Microbe13	0.04380281997129928	Metabolite
Subject1	Microbe14	0.052843070651772225	Metabolite
Subject2	Microbe14	0.04954731826254809	Metabolite
Subject3	Microbe14	0.05292452810423606	Metabolite
Subject4	Microbe14	0.050554570042522715	Metabolite
Subject5	Microbe14	0.049334347264387964	Metabolite
Subject6	Microbe14	0.05168411511023369	Metabolite
Subject7	Microbe14	0.048977523776848504	Metabolite
Subject8	Microbe14	0.0455175997299588	Metabolite
Subject9	Microbe14	0.07263245321301039	Metabolite
Subject10	Microbe14	0.04910476222219301	Metabolite
Subject11	Microbe14	0.06366179346623879	Metabolite
Subject12	Microbe14	0.04687627098300295	Metabolite
Subject13	Microbe14	0.04236524287028428	Metabolite
Subject14	Microbe14	0.06323531954759068	Metabolite
Subject15	Microbe14	0.04884879029952563	Metabolite
Subject16	Microbe14	0.09688774249527761	Metabolite
Subject17	Microbe14	0.06333640448191319	Metabolite
Subject1	Microbe15	0.04918158181487831	Metabolite
Subject2	Microbe15	0.049131585116084404	Metabolite
Subject3	Microbe15	0.07398548130938216	Metabolite
Subject4	Microbe15	0.049897956576072856	Metabolite
Subject5	Microbe15	0.04873570170804186	Metabolite
Subject6	Microbe15	0.04976271406862345	Metabolite
Subject7	Microbe15	0.049552676482842214	Metabolite
Subject8	Microbe15	0.04644430839663216	Metabolite
Subject9	Microbe15	0.047454324311317714	Metabolite
Subject10	Microbe15	0.048324039021366144	Metabolite
Subject11	Microbe15	0.048318190136154446	Metabolite
Subject12	Microbe15	0.04941085019662589	Metabolite
Subject13	Microbe15	0.047355978697272975	Metabolite
Subject14	Microbe15	0.04583655194716555	Metabolite
Subject15	Microbe15	0.0484800683239203	Metabolite
Subject16	Microbe15	0.04493919227118792	Metabolite
Subject17	Microbe15	0.0438175736202721	Metabolite
Subject1	Microbe16	0.04918163048765423	Metabolite
Subject2	Microbe16	0.050136535661403	Metabolite
Subject3	Microbe16	0.04765931973678669	Metabolite
Subject4	Microbe16	0.049634738480530495	Metabolite
Subject5	Microbe16	0.04945764573666145	Metabolite
Subject6	Microbe16	0.049528457483593656	Metabolite
Subject7	Microbe16	0.04909521648551751	Metabolite
Subject8	Microbe16	0.04641264028825815	Metabolite
Subject9	Microbe16	0.04801921296587666	Metabolite
Subject10	Microbe16	0.04839043703131446	Metabolite
Subject11	Microbe16	0.04816274385912796	Metabolite
Subject12	Microbe16	0.048871157721178456	Metabolite
Subject13	Microbe16	0.047355978697272975	Metabolite
Subject14	Microbe16	0.045837824832190066	Metabolite
Subject15	Microbe16	0.04848233721107305	Metabolite
Subject16	Microbe16	0.04493919227118792	Metabolite
Subject17	Microbe16	0.04381684794934518	Metabolite
Subject1	Microbe17	0.049384618463750675	Metabolite
Subject2	Microbe17	0.049261532032969006	Metabolite
Subject3	Microbe17	0.047197128998482885	Metabolite
Subject4	Microbe17	0.049471839752018215	Metabolite
Subject5	Microbe17	0.04960543704991178	Metabolite
Subject6	Microbe17	0.0497919582464531	Metabolite
Subject7	Microbe17	0.04961520506245425	Metabolite
Subject8	Microbe17	0.04641178132943841	Metabolite
Subject9	Microbe17	0.04802142258566445	Metabolite
Subject10	Microbe17	0.04838873377915403	Metabolite
Subject11	Microbe17	0.04816888610413394	Metabolite
Subject12	Microbe17	0.048866564189653086	Metabolite
Subject13	Microbe17	0.047355978697272975	Metabolite
Subject14	Microbe17	0.04583655194716555	Metabolite
Subject15	Microbe17	0.0484800683239203	Metabolite
Subject16	Microbe17	0.04493919227118792	Metabolite
Subject17	Microbe17	0.0438175736202721	Metabolite
Subject1	Microbe18	0.049318180832307934	Metabolite
Subject2	Microbe18	0.04918358583105955	Metabolite
Subject3	Microbe18	0.0470278668428064	Metabolite
Subject4	Microbe18	0.049315328715931694	Metabolite
Subject5	Microbe18	0.049531051511249626	Metabolite
Subject6	Microbe18	0.04967048894865843	Metabolite
Subject7	Microbe18	0.04982223319311231	Metabolite
Subject8	Microbe18	0.04693538066413051	Metabolite
Subject9	Microbe18	0.04661577472639052	Metabolite
Subject10	Microbe18	0.04844220027584065	Metabolite
Subject11	Microbe18	0.047591953484540976	Metabolite
Subject12	Microbe18	0.050249378785616645	Metabolite
Subject13	Microbe18	0.047355978697272975	Metabolite
Subject14	Microbe18	0.04583655194716555	Metabolite
Subject15	Microbe18	0.0484788592223578	Metabolite
Subject16	Microbe18	0.04493919227118792	Metabolite
Subject17	Microbe18	0.0438175736202721	Metabolite
Subject1	Microbe19	0.04936276648536232	Metabolite
Subject2	Microbe19	0.0492396331707745	Metabolite
Subject3	Microbe19	0.047197128998482885	Metabolite
Subject4	Microbe19	0.049471839752018215	Metabolite
Subject5	Microbe19	0.04960543704991178	Metabolite
Subject6	Microbe19	0.0497919582464531	Metabolite
Subject7	Microbe19	0.04961520506245425	Metabolite
Subject8	Microbe19	0.04641178132943841	Metabolite
Subject9	Microbe19	0.04802142258566445	Metabolite
Subject10	Microbe19	0.04838873377915403	Metabolite
Subject11	Microbe19	0.04816863503803155	Metabolite
Subject12	Microbe19	0.048866564189653086	Metabolite
Subject13	Microbe19	0.04735667151589284	Metabolite
Subject14	Microbe19	0.04583792002332452	Metabolite
Subject15	Microbe19	0.0484801001047263	Metabolite
Subject16	Microbe19	0.04494057856999064	Metabolite
Subject17	Microbe19	0.043809319119600836	Metabolite
Subject1	Microbe20	0.04943970911290937	Metabolite
Subject2	Microbe20	0.04926930890828304	Metabolite
Subject3	Microbe20	0.047197128998482885	Metabolite
Subject4	Microbe20	0.049471839752018215	Metabolite
Subject5	Microbe20	0.04960543704991178	Metabolite
Subject6	Microbe20	0.0497919582464531	Metabolite
Subject7	Microbe20	0.04961520506245425	Metabolite
Subject8	Microbe20	0.04641178132943841	Metabolite
Subject9	Microbe20	0.04802142258566445	Metabolite
Subject10	Microbe20	0.04839051903327408	Metabolite
Subject11	Microbe20	0.04816888610413394	Metabolite
Subject12	Microbe20	0.048866564189653086	Metabolite
Subject13	Microbe20	0.047355978697272975	Metabolite
Subject14	Microbe20	0.04583655194716555	Metabolite
Subject15	Microbe20	0.0484800683239203	Metabolite
Subject16	Microbe20	0.04493919227118792	Metabolite
Subject17	Microbe20	0.0438175736202721	Metabolite
